LA code,loneills_2018,All Ages,meds,old%,young%
E07000198,0.10143342166213457,7571.307692307692,48.3914932777468,0.25715454309139835,0.24237817051624322
E07000199,-0.5603579409981062,7686.4,41.18300682121844,0.19121464349607858,0.2901637014319903
E07000200,0.4444146030207596,8430.454545454546,48.74644529695266,0.2681996587870328,0.2481036836953505
E07000201,-0.14083564369837584,9161.714285714286,37.208567912003865,0.18889292628890453,0.30952355139281995
E07000202,0.8068339302825509,8334.666666666666,39.66241397012518,0.18391888930258665,0.2986119037962437
E07000203,0.2721733659738374,8738.083333333334,47.61660213449738,0.25467603630867414,0.24694031641483058
E07000204,0.3742550015931991,8083.571428571428,44.588937064736136,0.2341458686774429,0.2623704880790371
E07000205,0.012462612662743651,8783.4,50.25356598516476,0.2858470619184155,0.24203325528040362
E07000206,-0.15696460923913477,7908.133333333333,48.22088899697416,0.2793249092833064,0.2521003808332027
E07000207,2.6428534063774007,7623.055555555556,42.927102065476,0.1864290278022256,0.3014824537925608
E07000208,0.8673018278504114,9000.333333333334,41.440891266178554,0.1839355527033021,0.3050610755172012
E07000209,1.4969988247157688,8352.888888888889,38.38067730587315,0.17243595654155805,0.3261371339035496
E07000210,1.6648973019687276,6734.384615384615,47.19407142559516,0.2414016895233382,0.26078064265798584
E07000211,1.183438108953351,8291.277777777777,42.122748206551684,0.1870996723982978,0.29037996713923586
E07000212,1.3168379446395408,9032.7,38.50870956717205,0.1754122258851527,0.3070922654383234
E07000213,0.8778174701170459,7682.538461538462,42.20952067895196,0.19075840624879545,0.2847192555130725
E07000214,1.276316788915224,7433.666666666667,43.69880776370368,0.201159290978824,0.28105394681484264
E07000215,0.7989883071337228,8049.272727272727,44.087242085570296,0.21054662465150253,0.2787687710198066
E07000216,1.786971472165023,7444.470588235294,44.67054292264033,0.22173355872592393,0.2921292279105248
E07000217,0.8020581112883658,8334.0,41.82323009716347,0.18138166153180993,0.29485677756742545
E07000218,-0.1286662789290394,9350.285714285714,45.20885788334561,0.22045061310520003,0.26031278433364896
E07000219,0.8021971982071655,7669.0,41.534660503012994,0.19718654086728057,0.2876969431346796
E07000220,0.6096070158499712,9220.833333333334,41.217270660600605,0.19039847098296525,0.29200082695213087
E07000221,1.4576770126165426,8826.8,47.89178278886184,0.25908795764725606,0.24973298989921625
E07000222,0.5144860242154743,9660.6,40.388623096173106,0.1959433300421632,0.29978100768292293
E07000223,0.6708682031764602,8023.375,45.57395414935861,0.2403694901435491,0.2622470021973646
E07000224,0.6725876321914178,8480.157894736842,49.80358077396221,0.29868346690865355,0.23428020135188604
E07000225,1.4017065232059298,8679.142857142857,48.9087741599685,0.2767603724271254,0.2551169278651376
E07000226,-0.31137422157591665,8651.846153846154,37.46915319206972,0.13763852397077123,0.31467839935745207
E07000227,1.2243361224801332,9092.125,46.34423256757377,0.23422802143227223,0.25977951640796754
E07000228,0.8131409683591283,8949.529411764706,43.71135445191975,0.2073485015567612,0.2777485067523492
E07000229,1.0786608242292397,8517.461538461539,45.360325275061,0.2304599081603636,0.25939087664880345
E07000234,-0.9593127976246338,7183.5,44.925306941183194,0.2289159712186443,0.26619265485278787
E07000235,0.7429409101872598,7222.272727272727,50.16104017897083,0.2831873677200324,0.2368561917548239
E07000236,-0.49443270300310416,6582.153846153846,40.69202346120257,0.18889805173349783,0.2913389968019863
E07000237,0.8464041676152927,7161.785714285715,38.652201875707014,0.1750351595542588,0.30662005086470984
E07000238,0.6958172058727422,6899.1578947368425,47.437377773538195,0.2537617443227294,0.2506610931486954
E07000239,-0.5616265468455304,7224.214285714285,46.31829559079284,0.2508163847763015,0.25683963391164955
E07000240,-0.230672547849264,7465.85,41.27896001677486,0.17407956987697168,0.3070934675759023
E07000241,-0.08141454403903635,7743.3125,38.70983781617257,0.1701264527411204,0.31695702510637747
E07000242,0.46168416268994605,8432.555555555555,42.41150236189591,0.18232715274651595,0.28571949016167103
E07000243,-0.004611017114515041,7342.0,38.26020661720896,0.15578500433548323,0.30266035542638364
E08000001,-0.93423614943064,8235.657142857142,39.23196746928397,0.17591212554092878,0.3143668978836207
E08000002,-0.13941746418397896,7334.923076923077,40.818696135374815,0.18848338636436154,0.2922774021157037
E08000003,-0.8468446977156352,9749.842105263158,31.797339392362055,0.09784052229377468,0.36124920070489
E08000004,-0.7441768579733173,7200.848484848485,39.24224594654663,0.17458193485705342,0.3184274881297529
E08000005,-0.7834817578968059,8946.36,39.040008206272425,0.17203903086807837,0.3120795145863152
E08000006,-0.5711241600402579,8756.566666666668,35.76803073001269,0.1462809212094624,0.32463762740284724
E08000007,0.23452483581287628,7004.690476190476,42.459288185631465,0.2046141945678342,0.27935467640440875
E08000008,-0.5393889223834656,7570.566666666667,40.501035082079916,0.1805367768291434,0.29456439505304544
E08000009,-0.32150859602028614,8484.964285714286,40.93627603304487,0.177534860611246,0.30022759079357264
E08000010,-0.4529994208747434,8267.8,41.947154337982234,0.19225467069027408,0.28020629455477286
E08000011,-0.7658504563680734,7622.6,39.22378983654953,0.17399935916826453,0.30394433001098853
E08000012,-0.1941080776775686,8204.491803278688,37.31996879982708,0.1568853524153483,0.31327990498872665
E08000013,0.40930546841570326,7873.695652173913,43.100586152160815,0.21337421376862165,0.27095942421855257
E08000014,0.08192891983837,7260.5,45.75563741635034,0.2396006041011475,0.26228570815839
E08000015,-1.7725830360719061,7722.285714285715,43.94560505291487,0.22108793272602206,0.27602382554226945
E08000016,0.12902176253809022,8269.033333333333,42.17748946170344,0.19756400420185816,0.2781853045924396
E08000017,-1.4063663651847051,8020.128205128205,41.78710436736795,0.19860447713061943,0.28218317545179444
E08000018,-0.293871542029036,8029.818181818182,41.99026665093244,0.1992428624901376,0.2874523449807307
E08000019,0.13539804245876677,8417.342857142858,38.23173550936385,0.17090987033953106,0.31959022867290715
E08000021,0.30774839847791235,10580.137931034482,35.8725376165693,0.1564764932287559,0.34969117568762864
E08000022,0.5000343801180879,6962.366666666667,43.36156866351087,0.20826766181876902,0.2647353793577104
E08000023,0.2639438644399398,6571.0,43.13521074477322,0.20679190758148772,0.27079958988577674
E08000024,0.7313067076226519,7717.944444444444,42.1303809986177,0.20099727588939353,0.27509870817029536
E08000025,-2.7006187912877455,8640.34090909091,34.08860658561778,0.13804948183069746,0.36266995297648574
E08000026,-0.581537736204063,9033.02380952381,34.19218408889498,0.14362570715687903,0.33798429436389626
E08000027,-1.3114983808057188,7496.813953488372,42.060689739226575,0.20731739721495798,0.28680570946885964
E08000028,-2.231879374110833,8659.0,36.93371854435995,0.15532481458352262,0.328719264046085
E08000029,-2.1289834312180633,7499.551724137931,42.341635483377466,0.20931716500317826,0.29030961849160464
E08000030,-1.1613968474071656,7351.692307692308,39.34935679852793,0.18106656693947332,0.3157538372244284
E08000031,-1.8445710373120539,8012.333333333333,38.57122406284436,0.16996451847802782,0.3141443704764635
E08000032,-1.6394244615428502,8887.344262295082,37.34725457847994,0.15524118190575947,0.3442048883363335
E08000033,-0.869510242562379,7853.52,41.87916511990508,0.18729732515314276,0.2922438008308288
E08000034,-0.3080206007681238,7527.178571428572,40.40813289307816,0.1815949661739061,0.30563377222941585
E08000035,-0.8727693954150757,7465.289719626168,37.46777158269036,0.16360704609603857,0.32950814824373637
E08000036,-1.1317226158379379,7813.155555555555,41.63052069151467,0.1938838515618749,0.27890364713261023
E08000037,0.26712071240629426,7479.62962962963,42.249986590730266,0.2015680095948575,0.27351134535966687
E09000001,0.6106420083479069,10938.0,35.44117647058823,0.1582556226001097,0.28350703967818613
