LA code,Ofsted Avg,lonely_avg,KS2 metrics PCA,1,2,3,4,GDHI income index,LA name,LA flow rate
E08000026,2.9210526315789473,-0.581537736204063,3441.190944198348,1406.2348934726094,-89.7495707985805,-234.10260083855025,58.066973186724404,72.8,Coventry,0.005944761751386232
E08000027,2.84,-1.3114983808057188,-1222.7970563388635,111.22995035459574,-604.2388550774358,-28.87351905466432,-161.58079743112535,78.6,Dudley,0.007000209755837943
E08000028,2.8620689655172415,-2.231879374110833,4252.023276121839,1232.4547841645274,137.0901548251304,437.9301724786197,150.27355741240987,67.3,Sandwell,0.011005960793953174
E08000029,3.1012658227848102,-2.1289834312180633,-12146.220079598665,-430.9792933390989,-168.2054817254516,-127.84055129435998,-219.91098576926095,111.6,Solihull,0.009124352016752909
E08000030,2.9130434782608696,-1.1613968474071656,-2938.7645699947866,543.3598553978766,-165.56184756032386,405.12721777123613,157.34426420650522,73.8,Walsall,0.009353236660706097
E08000031,2.967032967032967,-1.8445710373120539,-4220.986846314847,1170.6137261416397,-440.25454151664337,229.9204750875133,-85.09498621762687,72.3,Wolverhampton,0.008563975900833314
E08000032,2.8697916666666665,-1.6394244615428502,32269.664731044715,3872.817474606645,-39.62194049979307,-220.8913604912876,688.9365532843783,71.8,Bradford,0.006645474943904263
E08000033,2.894230769230769,-0.29474664153459085,-10361.001423133286,1.8677072008563456,-344.3946348872568,-43.96406573313212,65.3669247619025,,Calderdale,0.006259130883153341
E08000034,2.8950276243093924,0.46376510045616137,5739.672065644436,-143.15248964180086,1034.0624249149753,231.81485684110098,215.1800425534109,81.7,Kirklees,0.0051538963044298804
E08000035,2.9703703703703703,-0.8727693954150757,48667.29899576016,3505.173893985086,-2454.9013993853614,-327.0349988082796,83.24020313607954,87.0,Leeds,0.005039205143429411
E08000036,2.984732824427481,-1.1317226158379379,-1224.0780197137738,-256.56989803268476,-480.23052220656257,128.28421915439628,-139.19621968345544,82.6,Wakefield,0.0057278676017488775
E08000037,,0.26712071240629426,,,,,,78.4,Gateshead,0.0052959455387093105
E09000001,4.0,0.6106420083479069,,,,,,,City of London,0.006009929448654298
E09000002,3.046875,0.24437101319033472,-4493.620775597811,1805.8986778684991,645.2942391123264,-212.66425067471388,-32.688309606528016,,Barking and Dagenham,0.02088642738157951
E09000003,3.1347517730496453,1.22449611362311,-461.12553115614213,1474.8621631102492,984.5610139334929,-403.5461375946448,122.50487953207524,144.8,Barnet,0.009577027511391093
E09000004,3.027027027027027,-0.012110917985519137,-6582.234070974528,-106.02461611811137,17.10548408568996,-287.0471885239353,-303.98735652153846,,Bexley,0.012253985795777737
E09000005,3.1511627906976742,-1.3251873863002341,-1489.1271180890476,2681.324582119686,814.7942495536166,-811.1352674540555,150.26982568003285,121.4,Brent,0.01276200083864577
E09000006,3.13265306122449,0.4232321658363459,-5176.2544095158355,-752.5143750826817,170.0440032201306,-244.45889391930268,-207.78721445663578,139.1,Bromley,0.009080393817681722
E09000007,3.2318840579710146,0.7572132461195066,-20507.204752885602,512.5634974654215,397.77656995646913,162.86416987901134,19.31159882405061,234.0,Camden,0.005880936687177585
E09000008,3.06140350877193,-0.3734243302324027,1789.506997043279,851.7003324341389,585.63775110923,342.66312262752376,11.94364349884436,112.9,Croydon,0.011994688660393882
E09000009,3.1649484536082473,-0.22745653786651213,2450.6692308088313,2662.965214225456,1172.8514231260644,-709.9240837165333,104.16297426134236,130.3,Ealing,0.012779515428784837
E09000010,3.0425531914893615,-0.5349107025727551,4675.447638698129,2401.3363431479547,615.5752158098028,-62.291447752820645,66.3776333673804,109.1,Enfield,0.013230940322507927
E09000011,3.05,0.13803191958154545,-3456.114928918145,1594.9539500393398,-154.98308016686119,-298.0691108240158,-479.13682318310316,109.9,Greenwich,0.011960445325951303
E09000012,2.9038461538461537,-0.7451893283517517,-11583.669125561784,1241.4250434648043,358.98068391175343,301.52077271433006,-163.93706968751977,,Hackney,0.007998434379858586
E09000013,3.2542372881355934,0.49254119708286254,-20438.404578606438,567.5945093357419,-73.87002066189953,-134.44310021850578,-125.67356359274719,,Hammersmith and Fulham,0.009573875124318298
E09000014,3.152173913043478,0.12715487514650106,-9988.937988815705,992.3404378997526,1038.72721752447,35.17459967631184,-23.164891440034786,,Haringey,0.013254726720349231
E09000015,3.338709677419355,-1.4295864596723495,-9339.362869193794,1332.3043995668147,968.6377518682119,-860.1393685595528,-0.9561542445795366,,Harrow,0.013436194149791063
E09000016,3.0987654320987654,1.1936859991557935,-11251.573863874797,-628.0915741158868,428.486985655998,19.389522583320144,-24.445599691583883,100.6,Havering,0.010873343514074027
E09000017,3.0309278350515463,-1.1046500756355369,-4073.7792718618325,895.3409813935248,1166.8589538741182,-286.40963582207286,30.469251697711726,120.2,Hillingdon,0.013074554396827445
E09000018,3.2467532467532467,-0.6421223945503662,-7357.238232810389,1468.7186069542388,1153.9174822511072,-341.2247586799044,-4.890870014714371,,Hounslow,0.011932367149758455
E09000019,3.2295081967213113,0.3360573988595114,-15365.07897019269,1062.1499209370843,-285.9476105835774,239.68706779325998,-124.68190810066493,144.6,Islington,0.005770212765957447
E09000020,3.4285714285714284,1.139020993931583,-24787.682638629998,19.98047330883774,184.2978673114214,-9.120390594117854,-99.32693587807147,296.8,Kensington and Chelsea,0.008732446818756782
E09000021,3.163265306122449,1.5737441755553234,-18509.481741437346,-234.63801280891246,466.7862754254868,-333.17573508566437,-103.28785612690797,,Kingston upon Thames,0.009455411805806115
E09000022,3.2439024390243905,0.5382351198105172,-8081.677763911994,1517.377141463212,349.35339240629247,334.19887167638655,8.020144453525349,137.9,Lambeth,0.008967807238433812
E09000023,3.1058823529411765,-0.8833251982265863,-1751.090215438125,1630.993640558453,-568.0385358651521,-227.0399870833418,-445.8444674037008,,Lewisham,0.011373781558344148
E09000024,3.2063492063492065,1.014402735467149,-13026.594757437397,782.7321540485899,138.5107810005278,-475.16446502165854,70.22481998184197,,Merton,0.01243860773008755
E09000025,3.0843373493975905,-2.1102672207949356,8998.846943336932,4506.094366880587,724.1372114833832,-402.45291145068705,28.823924708598724,101.7,Newham,0.013888090667708824
E09000026,3.25974025974026,-0.04849592697679673,421.9226800391526,2386.7834886812107,1175.9787629140685,-1188.063804519947,30.618602247737016,,Redbridge,0.01701211127126928
E09000027,3.4375,1.9885240215093731,-16061.915862516897,-571.0648636537717,550.3592443020698,-443.17615194162414,-129.61918073573207,155.3,Richmond upon Thames,0.008973834832379395
E09000028,3.1717171717171717,0.3959287365932279,-6244.883923567239,1308.314565241579,425.9753239130557,180.84493246067865,83.67174746571015,121.4,Southwark,0.007774510552712646
E09000029,3.16,0.9225539804764741,-14223.879842424338,-101.51446537356371,284.64661200263464,-289.85563371047965,-95.9686867260845,135.4,Sutton,0.011006529130154544
E09000030,3.1359223300970873,-1.5693044079951908,-6292.946063922828,2660.317690598956,1165.8538038963723,335.2435883864237,-83.34271799812007,121.8,Tower Hamlets,0.006309178994947462
E09000031,3.064935064935065,-0.7384279444858847,-3264.4724082795124,2105.187931359545,19.062585240013615,-518.793076809603,23.34784973816962,113.0,Waltham Forest,0.012856390991089092
E09000032,3.2413793103448274,0.8558844990375066,-12293.347382411233,1031.8731559426747,90.82327833440004,-144.73205251961758,-52.40848313620901,188.9,Wandsworth,0.008485508434465456
E09000033,3.2295081967213113,0.24384296626969393,-21139.450254800555,657.9867376255299,458.83219379870786,108.42798832136093,-38.3193325811729,256.6,Westminster,0.0073979966992924725
W06000001,,,,,,,,83.2,Isle of Anglesey,0.0045562655815686165
W06000002,,,,,,,,75.3,Gwynedd,0.004194210534822453
W06000003,,,,,,,,,Conwy,0.005365256753634598
W06000004,,,,,,,,85.0,Denbighshire,0.006778129236330773
W06000005,,,,,,,,,Flintshire,0.004982114659534014
W06000006,,,,,,,,87.2,Wrexham,0.004359339386742002
W06000008,,,,,,,,,Ceredigion,0.0058021785538343645
W06000009,,,,,,,,,Pembrokeshire,0.005212050260201586
W06000010,,,,,,,,80.6,Carmarthenshire,0.005352584043078111
W06000011,,,,,,,,76.5,Swansea,0.004338438976698712
W06000012,,,,,,,,,Neath Port Talbot,0.00542613836300936
W06000013,,,,,,,,79.2,Bridgend,0.004393989798181415
W06000014,,,,,,,,,Vale of Glamorgan,0.004935343178514041
W06000015,,,,,,,,86.6,Cardiff,0.00443548831721598
W06000016,,,,,,,,,Rhondda Cynon Taf,0.0043951540394852944
W06000018,,,,,,,,,Caerphilly,0.004270029591526315
W06000019,,,,,,,,,Blaenau Gwent,0.004554008820698473
W06000020,,,,,,,,74.4,Torfaen,0.004378739269921096
W06000021,,,,,,,,,Monmouthshire,0.00713751469174057
W06000022,,,,,,,,90.5,Newport,0.006225038782717761
W06000023,,,,,,,,87.2,Powys,0.006142700826321549
W06000024,,,,,,,,74.9,Merthyr Tydfil,0.004703684552899772
E06000048,3.0194805194805197,,-7252.164542562081,-1281.956169569237,-160.57417558465076,343.92051414771805,82.5574190294597,,Northumberland,
E08000020,3.098901098901099,,-15217.788890913554,-225.16935651067817,-504.13714016826043,202.3265615134552,-56.43120973359105,,Gateshead,
E10000002,3.0588235294117645,,13283.054594406327,-723.7259713106399,494.6053343124408,-1028.3266163681799,-60.244863844640086,,Buckinghamshire,
E10000003,2.880658436213992,,19192.65242213164,-826.4735988130816,3.2166648909081577,-419.8950707970388,359.3549038439535,,Cambridgeshire,
E10000006,2.9621451104100944,,5939.942521457098,-1367.0744437440167,-421.8765267261198,-34.55980872109312,245.6951127953463,,Cumbria,
E10000007,2.8944591029023745,,24773.52046177368,-3234.110196097659,592.4009171087915,1122.6670816889746,-144.39880676608917,,Derbyshire,
E10000008,2.912280701754386,,28166.790411410133,-1004.2487596481608,-1228.6589924928976,-393.3503714248411,-111.19137134584199,,Devon,
E10000009,2.6666666666666665,,,,,,,,NA,
E10000011,2.9849246231155777,,7312.495203551268,-1189.7320902715712,-289.09007387192537,224.54851142504737,15.399809894083267,,East Sussex,
E10000012,2.9813278008298756,,87055.01142159147,-2586.745197772631,-455.2785978285843,67.36743194204318,-49.21128583578815,,Essex,
E10000013,2.9475524475524475,,15394.213520270552,-1671.7298874856237,130.13254341588657,172.67515549835755,155.63445513201978,,NA,
E10000014,3.1312384473197783,,59341.30229691732,-6295.017072124701,2869.7016227927224,863.2889672403957,-275.4896700340847,,Hampshire,
E10000015,3.065979381443299,,71714.55227231694,-987.0449978230828,579.9273263778799,-1462.4671555633572,-560.9921906608549,,NA,
E10000016,3.08135593220339,,101858.05683266243,-290.83676015274995,-1265.4756515504885,-301.78346049213917,-462.37586720393733,,NA,
E10000017,3.0726698262243284,,74363.66027477515,159.02049923983074,-1112.7851849319532,178.65889911814358,499.9202230201797,,NA,
E10000018,2.9635036496350367,,24412.157529509255,-1242.951852901454,-429.3261152921693,-596.9441653437055,201.5033523911573,,Leicestershire,
E10000019,2.9088235294117646,,25895.377307192706,-1305.9281029086046,24.851492350282783,596.8667710670209,215.04794646188125,,NA,
E10000020,2.9166666666666665,,29664.317102294168,-2111.3459610818104,693.478392085436,786.9252608342669,248.2061442659627,,NA,
E10000021,2.9383561643835616,,37167.702378787486,-468.04972179421253,97.70489338068559,-487.0327512601905,310.6262136147133,,NA,
E10000023,2.8359133126934983,,14299.08336771525,-1377.5471259409512,-549.8986699448373,-289.28834016438987,93.648960563538,,North Yorkshire,
E10000024,2.9623824451410656,,40064.35970501796,-426.41639113062666,-1513.1383166400917,-286.52863809508534,106.52332428281672,,NA,
E10000025,2.9568345323741005,,25526.035069769245,-126.87968290462517,-609.5513197139696,-1076.28083073273,110.27503947179919,,NA,
E10000027,2.839080459770115,,7899.234622444978,-1784.739733645771,263.99141465475344,230.41287953328973,58.70325771989831,,NA,
E10000028,2.988826815642458,,33030.96074728923,-2950.412701197777,767.0074592362054,507.90102822679387,191.93302990700113,,Staffordshire,
E10000029,2.875886524822695,,28634.29131194709,-512.9334654325562,-1014.4825261900905,-89.49044764183915,15.082747771042474,,NA,
E10000030,3.1126005361930296,,52186.307003298265,-2926.5242263888554,1667.4628590977609,-1342.5213797266476,-662.166276531863,,NA,
E10000031,2.96137339055794,,12508.719439459543,-1433.411090289552,237.09535103428618,-118.48431499039015,72.77091526028914,,NA,
E10000032,2.9340277777777777,,33656.466658285666,-1702.2137388265153,183.85195196499626,-476.3979595357087,1034.646426767663,,NA,
E10000034,2.8828828828828827,,7967.724965464363,-2019.711763575583,602.6517422669691,307.8454422747349,117.32969370995816,,NA,
E06000028,,-0.7102899761777557,,,,,,,Bournemouth,
E06000029,,-0.3209655860207745,,,,,,,Poole,
E07000048,,-0.5156535537469985,,,,,,,Christchurch,
E07000049,,-0.7184542088893319,,,,,,,East Dorset,
E07000050,,0.1147278680576674,,,,,,,North Dorset,
E07000051,,-0.11542295406952718,,,,,,,Purbeck,
E07000052,,-0.3546097160394928,,,,,,,West Dorset,
E07000053,,-0.5182603465737654,,,,,,,Weymouth and Portland,
E07000190,,-0.9831670685871883,,,,,,,Taunton Deane,
E07000191,,-0.07484994156347308,,,,,,,West Somerset,
E07000201,,-0.14083564369837584,,,,,,,Forest Heath,
E07000204,,0.3742550015931991,,,,,,,St Edmundsbury,
E07000205,,0.012462612662743651,,,,,,,Suffolk Coastal,
E07000206,,-0.15696460923913477,,,,,,,Waveney,
E06000062,,,,,,,,104.0,NA,
E06000061,,,,,,,,91.8,NA,
E06000060,,,,,,,,135.8,Buckinghamshire,
S12000034,,,,,,,,103.6,Aberdeenshire,
S12000017,,,,,,,,89.5,Highland,
S12000017,,,,,,,,90.0,Highland,
S12000020,,,,,,,,93.3,Moray,
S12000013,,,,,,,,86.2,Na h-Eileanan Siar,
S12000023,,,,,,,,90.7,Orkney Islands,
S12000027,,,,,,,,96.6,Shetland Islands,
S12000042,,,,,,,,83.9,Dundee City,
S12000047,,,,,,,,86.5,Fife,
S12000019,,,,,,,,98.9,Midlothian,
S12000036,,,,,,,,109.7,City of Edinburgh,
S12000014,,,,,,,,87.5,Falkirk,
S12000048,,,,,,,,99.3,Perth and Kinross,
S12000040,,,,,,,,87.2,West Lothian,
S12000045,,,,,,,,98.5,East Dunbartonshire,
S12000049,,,,,,,,77.2,Glasgow City,
S12000018,,,,,,,,93.6,Inverclyde,
S12000050,,,,,,,,81.2,North Lanarkshire,
S12000026,,,,,,,,94.1,Scottish Borders,
S12000006,,,,,,,,86.7,Dumfries and Galloway,
S12000021,,,,,,,,80.8,North Ayrshire,
S12000028,,,,,,,,90.9,South Ayrshire,
S12000029,,,,,,,,90.2,South Lanarkshire,
N09000003,,,,,,,,78.7,Belfast,
N09000002,,,,,,,,78.1,"Armagh City, Banbridge and Craigavon",
N09000010,,,,,,,,77.7,"Newry, Mourne and Down",
N09000011,,,,,,,,88.3,Ards and North Down,
N09000005,,,,,,,,71.4,Derry City and Strabane,
N09000009,,,,,,,,80.0,Mid Ulster,
N09000004,,,,,,,,80.4,Causeway Coast and Glens,
N09000001,,,,,,,,82.8,Antrim and Newtownabbey,
N09000007,,,,,,,,92.8,Lisburn and Castlereagh,
N09000008,,,,,,,,85.9,Mid and East Antrim,
N09000006,,,,,,,,76.0,Fermanagh and Omagh,
